inf_rate,clinical_rate,density,percentage
0.15260199234547606,0.1156534386896333,0.0001589522336392645,0.6819623297568945
0.1537686263259022,0.11658331059439843,0.00016227267908302588,0.6981895976651972
0.1549446402277023,0.1175206588160726,0.00016565021595684205,0.7147546192608812
0.15613010946692502,0.11846554346542408,0.00016908553063259876,0.7316631723241411
0.157325110065976,0.1194180251365212,0.00017257931101063648,0.7489211034252048
0.15852971865849275,0.12037816491061798,0.00017613224635442152,0.766534328060647
0.15974401249425968,0.1213460243600716,0.00017974502712147475,0.7845088307727945
0.16096806944416134,0.12232166555229049,0.0001834183447905831,0.8028506652518528
0.16220196800517672,0.123305151053715,0.0001871528916852766,0.8215659544203805
0.16344286733548644,0.12429654393382958,0.00019094936079359505,0.8406608904997401
0.16468371333794563,0.12529590776920704,0.000194808445584121,0.8601417350581522
0.16593453593815155,0.12630330664758618,0.0001987308398183206,0.8800148190399842
0.16719541534952492,0.12731880517198108,0.00020271723735918772,0.900286542775903
0.16846643243041534,0.12834246846482447,0.0002067683319761896,0.920963375973522
0.1697476686892859,0.12937436217214346,0.0002108848171465501,0.9420518576881769
0.17103920628994093,0.13041455246776984,0.00021506738585288935,0.9635585962734659
0.1723411280567947,0.1314631060575834,0.0002193167303772143,0.9854902693111872
0.1736535174801825,0.13252009018378955,0.00022363354209129375,1.0078536235203166
0.1749764587217156,0.13358557262923187,0.00022801851124345997,1.0306554746446628
0.17631003661967748,0.13465962172173854,0.0002324723267418257,1.0539027073188454
0.17765433669446506,0.13574230633850437,0.0002369956759339753,1.077602274912243
0.17900944515407274,0.13683369591050773,0.00024158924438314827,1.1017611993505576
0.18037544889962065,0.13793386042696282,0.00024625371564092737,1.1263865709146503
0.18175243553092785,0.13904287043980842,0.0002509897710165201,1.1514855480163022
0.18314049335212948,0.14016079706823176,0.0002557980893426021,1.1770653569505625
0.18453971137734018,0.1412877120032298,0.00026067934673781483,1.203133291624344
0.18595017933636207,0.14242368751220638,0.00026563421636593304,1.2296967132609373
0.18737198768043878,0.14356879644360654,0.00027066336819175625,1.256763050080113
0.18880522758805657,0.14472311223158854,0.0002757674687337599,1.2843397969534889
0.19024999097079087,0.14588670890073263,0.00028094718081356646,1.3124345150348455
0.19169829510874992,0.14705966107078852,0.0002862031633022906,1.3410548313650745
0.19315620042780302,0.14824204396146054,0.0002915360708637916,1.370208438451454
0.19462582753577434,0.14943393339723107,0.00029694655369490376,1.3999030938209442
0.19610727067769745,0.15063540581222365,0.0003024352572627199,1.4301466195472161
0.19760062485635044,0.15184653825510386,0.0003080028220389461,1.4609469017511107
0.19910598583834904,0.15306740839402097,0.000313649883231446,1.4923118900742554
0.20062345016028774,0.15429809452158846,0.0003193770705129744,1.5242495971255527
0.20215311513493017,0.15553867555990455,0.0003251850077472508,1.5567680979002778
0.20369507885745028,0.15678923106561382,0.00033107431271235373,1.5898755291715132
0.20524944021172242,0.15804984123500865,0.00033704559682159313,1.6235800888536724
0.2068162988766631,0.15932058690917242,0.00034309946484187466,1.65789003533786
0.20839575533262314,0.16060154957916356,0.00034923651460967974,1.6928136867988282
0.2099879108678308,0.16189281139124131,0.0003554573367446975,1.728359420473298
0.21159286758488827,0.16319445515213407,0.00036176251436123135,1.7645356719094212
0.2132107284073182,0.1645065643343491,0.0003681526227774623,1.8013509341871674
0.21484159708616507,0.16582922308152606,0.0003746282292226196,1.8388137571094292
0.21648557820664807,0.16716251621383274,0.0003811898925422022,1.8769327463636496
0.21814277719486774,0.16850652923340423,0.00038783816290131163,1.9157165626537809
0.21981330032456747,0.16986134832982655,0.0003945735814861807,1.9551739208023988
0.2214972547239481,0.1712270603856634,0.0004013966802040701,1.9953135888228057
0.22318914239893983,0.1726037529820282,0.0004083079813815128,2.0361443869609572
0.22488617331734453,0.17399151440420013,0.0004153079974611169,2.077675186707069
0.22659684863223603,0.1753904336472861,0.0004223972306969899,2.1199149097767678
0.22832127804671618,0.17680060042192783,0.0004295761728488847,2.1628725270616567
0.2300595721459167,0.1782221051600544,0.00043684530487518277,2.206557057549175
0.23181184240409178,0.1796550390206823,0.0004442050966248504,2.2509775672116596
0.2335782011917657,0.18109949389576058,0.0004516560065284457,2.2961431678645043
0.2353587617829398,0.1825555624160642,0.000459198481288315,2.342063015993336
0.23715363836235634,0.1840233379571343,0.00046683295556810043,2.388746311550146
0.23896294603282056,0.18550291464526578,0.0004745598516816759,2.4362022967183137
0.24078680082258286,0.1869943873635442,0.0004823795792816152,2.4844402546464748
0.24262531969277873,0.18849785175792977,0.0004902925350473464,2.5334695081512097
0.24447862054492986,0.1900134042433915,0.0004982991023731215,2.583299418388522
0.24634682222850482,0.19154114201009004,0.0005063996510558895,2.633939383494111
0.24823004454854045,0.19308116302961,0.0005145945369832545,2.685398837192436
0.25012840827332533,0.19463356606124338,0.0005228841018216137,2.7376872473745975
0.2520420351421437,0.196198450658322,0.000531268672704659,2.7908141146450633
0.2539710478730832,0.19777591717460263,0.0005397485619222891,2.844788970837292
0.2559155701709043,0.19936606677070193,0.0005483240666101962,2.899621377498312
0.2578757267349731,0.20096900142058374,0.0005569954684401471,2.9553209243423266
0.25985164326725835,0.20258482391809893,0.0005657630333111678,3.011897227673443
0.2618271668787105,0.20421363788357683,0.000574627011041793,3.0693599287776223
0.26381856575836743,0.2058555477704709,0.0005835876350634263,3.127718692283965
0.2658259757993902,0.2075106588720568,0.0005926451221151179,3.186983204495477
0.26784952573404375,0.20917907732818447,0.000601799671939702,3.2471631716894476
0.26988934532962094,0.21086091013208538,0.0006110514669816458,3.3082683183876123
0.27194556539676384,0.21255626513723314,0.0006204006720866339,3.370308385596276
0.27401831779785313,0.21426525106426061,0.0006298474342030771,3.433293129016584
0.27610773545546335,0.21598797750793142,0.0006393918820857071,3.4972323172251545
0.278213952360888,0.2177245549441686,0.0006490341260013835,3.5621357298252927
0.28033710358273156,0.21947509473713905,0.0006587742574372782,3.628013155569021
0.2824773252755711,0.2212397091463949,0.0006686123488116665,3.6948743904501877
0.2846347546886887,0.22301851133407324,0.0006785484531872974,3.762729235768917
0.28680953017487154,0.22481161537215208,0.0006885826039877428,3.8315874961676912
0.2890017911992855,0.2266191362497665,0.0006987148147166586,3.901458977639357
0.29121167834841855,0.22844118988058248,0.0007089450786802747,3.972353485507384
0.2934393333390956,0.2302778931102297,0.0007192733687131776,4.044280822378702
0.295684899027568,0.23212936372379567,0.0007296996369076209,4.117250786069464
0.2979485194186732,0.23399572045337813,0.0007402238143464256,4.191273167504107
0.30023033967507057,0.23587708298569995,0.00075084581083975,4.266357748588082
0.3025305061265505,0.23777357196978421,0.0007615655146657743,4.34251430005466
0.30483751579654034,0.2396853090246908,0.00077238279231555,4.4197525792862145
0.3071552785947625,0.24161241674731646,0.0007832974882421065,4.498082328110425
0.30949167657177723,0.24355501872025595,0.0007943094246140261,4.577513270571828
0.3118468595573641,0.24551323951972795,0.0008054184010736168,4.658055110679189
0.31422097858595754,0.2474872047235635,0.0008166241944998464,4.739717530129174
0.3166141859063325,0.24947704091925899,0.0008279265587762105,4.822510186006795
0.3190266349913686,0.2514828757120947,0.0008393252245636827,4.906442708463164
0.3214584805478909,0.253504837733317,0.0008508198990788767,4.991524698371051
0.3239098785265924,0.2555430566483882,0.0008624102658776646,5.077765724958818
0.32638098613203437,0.2575976631653014,0.0008740959846443007,5.165175323423248
0.32887196183272677,0.25966878904296214,0.0008858766909862659,5.2537629925218745
0.3313829653712923,0.26175656709963896,0.0008977519962349731,5.343538192145371
0.3339141577747088,0.26386113122147964,0.0009097214872525323,5.434510340870625
0.33646570136463705,0.26598261637109827,0.0009217847262445992,5.526688813495085
0.33903775976782946,0.2681211585962295,0.0009339412505796419,5.620082938553049
0.3416304979266229,0.27027689503845287,0.000946190572614609,5.71470199581451
0.34424408210951746,0.27244996394198856,0.0009585321795272214,5.810555213767232
0.3468786799218373,0.27464050466256135,0.0009709655331550969,5.907651767082742
0.34953446031648067,0.2768486576763386,0.0009834900698416815,6.00600077406691
0.3522115936047534,0.27907456458893815,0.0009961052002893126,6.105611294095841
0.3549059159702552,0.28131836814450906,0.0010088103094194364,6.206492325037784
0.357604237363673,0.2835802122348863,0.0010216047562401542,6.3086528006618
0.36032425368706583,0.28586024190881737,0.001034487873721312,6.412101588033932
0.3630661393710959,0.28815860338126525,0.0010474589686770685,6.516847484901639
0.36583007024887493,0.2904754440427838,0.001060517321656299,6.6228992170672685
0.36861622356724083,0.29281091246897034,0.0010736621868408418,6.7302654357513525
0.37142477799812446,0.29516515842999375,0.0010868927919517187,6.838954714946524
0.3742559136500063,0.2975383329001981,0.001100208338163499,6.948975548762874
0.3771098120794684,0.29993058806778566,0.0011136080000269143,7.060336348765565
0.3799866563028357,0.3023420773445753,0.0011270909253997719,7.1730454413055424
0.3828866308079135,0.30477295537584154,0.0011406562353864426,7.2871110648441855
0.3858099215658186,0.30722337805023137,0.0011543030242858908,7.402541367272775
0.3887567160429042,0.3096935025097606,0.0011680303595483896,7.519344403227614
0.39172720321278326,0.3121834871598923,0.0011818372817410945,7.637528131401723
0.39472157356844567,0.31469349167969385,0.0011957228045224872,7.757100411853972
0.3977400191344757,0.317223677032078,0.0012096859146258664,7.878069003316559
0.40078273347936555,0.31977420547412466,0.0012237255718519934,8.000441560501757
0.4038499117279281,0.32234524056748604,0.0012378407090707863,8.124225631408837
0.40694175057381116,0.3249369471888761,0.0012520302322325942,8.249428654632096
0.4100584482921101,0.32754949154064344,0.0012662930203885504,8.376057956670952
0.4132002047520834,0.3301830411614298,0.0012806279257206034,8.504120749243011
0.41634672129213923,0.33283776493691447,0.0012950337735810223,8.633624126601113
0.4195133188709563,0.33551383311064337,0.0013095093625415317,8.764575062855267
0.422705376394204,0.33821141729494836,0.001324053464452193,8.896980409300486
0.4259230985638547,0.3409306904819508,0.001338664824509929,9.030846891751478
0.42916669172771693,0.3436718270546564,0.0013533421613370162,9.166181107885182
0.43243636389266865,0.34643500279813794,0.0013680841670694007,9.302989524592121
0.43573232473799517,0.3492203949108073,0.0013828895074549207,9.441278475337613
0.4390547856288372,0.35202818201578034,0.0013977568219615823,9.581054157533773
0.4424039596297437,0.3548585441723302,0.001412684723895826,9.722322629923354
0.44578006151833705,0.3577116628874357,0.0014276718005309494,9.86508980997645
0.44918330779908494,0.3605877211274199,0.0014427166132454819,10.009361471300998
0.45261391671718554,0.3634869033296842,0.0014578176976719503,10.155143241068194
0.456072108272563,0.366409395414536,0.0014729735638555966,10.302440597453751
0.4595581042339752,0.369355384797111,0.0014881826964234129,10.451258867096094
0.4630721281532359,0.37232506039939217,0.0015034435547633615,10.601603222572429
0.46661440537955096,0.37531861266232536,0.0015187545732138557,10.753478679893815
0.4701851630739693,0.3783362335580314,0.0015341141612633983,10.906890096020156
0.4737846302239507,0.38137811660211757,0.001549520703760619,11.061842166396216
0.4774130376580503,0.3844444568660872,0.0015649725611343668,11.218339422509654
0.4810706180607205,0.3875354509898485,0.0015804680696241452,11.376386229472068
0.48474520658534953,0.39065129719432645,0.0015960055415208472,11.535986783624153
0.48843064654807883,0.39379219529417336,0.00161158326541746,11.6971451101659
0.4921457180299127,0.3969583467105829,0.0016271995064702244,11.859865060812922
0.49589065927294296,0.4001499544842071,0.001642852506669797,12.024150311479904
0.49966571043476415,0.403367223288176,0.0016585404851225717,12.19000435999216
0.5034711136038771,0.40661035944122487,0.001674261638342109,12.357430523826372
0.507307112815212,0.4098795709209239,0.001690014140550605,12.526431937881433
0.5111739540657785,0.4131750673770158,0.0017057961439904217,12.697011552280474
0.5150718853304412,0.41649706014486065,0.0017216057792454435,12.869172130205017
0.5190011565778205,0.41984576225898695,0.0017374411555724422,13.042916245762262
0.5229620197863257,0.4232213884667558,0.0017533003612422641,13.21824628188649
0.5269547289603113,0.42662415524213027,0.0017691814638906918,13.395164428275558
0.5309795401463672,0.43005428079955865,0.0017850825108790796,13.573672679363465
0.5350367114497387,0.433511985107968,0.00180100152966463,13.75377283232993
0.5391265030508767,0.4369974899048692,0.0018169365281800686,13.935466485147938
0.5432491772221253,0.4405110187105788,0.0018328854952229198,14.11875503467023
0.5474049983445392,0.44405279684255167,0.0018488464008540302,14.303639674755633
0.5515942329248384,0.44762305142983055,0.0018648171968053328,14.490121394436168
0.5558171496124998,0.451222011427612,0.001880795816896843,14.678200976125853
0.560074019216983,0.4548499076319272,0.001896780177462602,14.867878993872113
0.5643651147250994,0.45850697269444507,0.0019127681777856187,15.059155811650676
0.5686558487309923,0.4621934411373904,0.001928757700541547,15.25203158170483
0.5729810092332659,0.46590954936858364,0.0019447466122510775,15.446506242929939
0.5773409447087724,0.4696555356966018,0.0019607327637408854,15.642579519304029
0.5817359347537854,0.47343164034605917,0.0019767139906130124,15.840250918365328
0.586166261212578,0.47723810547301526,0.0019926881137224696,16.039519729737574
0.5906322081954956,0.48107517518050197,0.002008652939663047,16.24038502370388
0.5951340620971751,0.48494309553417825,0.002024606261261049,16.442845649829984
0.5996721116149126,0.4888421145781101,0.0020405458580769,16.646900235637673
0.6042466477671742,0.4927724823506758,0.0020564694969144345,16.85254718532912
0.6088579639122619,0.49673445090060275,0.0020723749323376607,17.059784678562885
0.6135063557671243,0.5007282743031297,0.002088259907194996,17.268610669282385
0.6181921214263211,0.5047542086763004,0.002104122153150434,17.479022884597427
0.6229155613811395,0.5088125121973883,0.002119959391222002,17.691018823719627
0.6276769785388627,0.5129034451194519,0.002135769332326887,17.904595756952315
0.6324766782421982,0.5170272697880265,0.002151549677833112,18.119750724735628
0.6373149682888561,0.5211842506579466,0.002167298120117969,18.336480536747423
0.6421921589512886,0.5253746543103051,0.0021830123431323943,18.554781771060664
0.6471085629965884,0.5295987494695497,0.002198690022971544,18.774650773357816
0.6520644957065428,0.5338568070207134,0.002214328828451269,18.996083656202945
0.6570602748978567,0.5381491000267894,0.0022299264216901903,19.219076298371967
0.6620715070679644,0.5424759037462397,0.0022454804586972414,19.443624344241687
0.6671064159916843,0.5468374956506483,0.0022609885899644642,19.669723203238135
0.6721818063779893,0.5512341554425132,0.002276448461064858,19.89736804934462
0.6772980037042298,0.5556661650731861,0.002291857713254956,20.126553820670118
0.6824553360646449,0.5601338087609515,0.0023072139840821333,20.357275219078332
0.6876541341914031,0.5646373730092539,0.0023225149079960645,20.589526709877937
0.6928947314758126,0.569177146625071,0.002337758116964592,20.823302521574398
0.6981774639896982,0.573753420737433,0.002352941241093338,21.058596645683732
0.703502670506957,0.5783664888160945,0.00236806190924893,21.295402836608623
0.7088706925252818,0.5830166466903534,0.002383117749685881,21.533714611577214
0.7142818742880598,0.5877041925680212,0.0023981063906764206,21.773525250644855
0.7197365628064507,0.5924294270545483,0.0024130254611435618,22.01482779675921
0.7252351078816365,0.5971926531722985,0.002427872591296646,22.257615055888873
0.730777862127258,0.6019941763799851,0.0024426454132694324,22.50187959721582
0.7363651809920246,0.6068343045922568,0.0024573415617605335,22.74761375339187
0.7419974227825095,0.6117133481994451,0.0024719586746756775,22.99480962085944
0.7476749486861277,0.6166316200874689,0.002486494393771731,23.243459060236614
0.7533981227942965,0.6215894356578977,0.0025009463653022862,23.493553696766842
0.7591673121257873,0.6265871128481814,0.002515312240664355,23.745084920833275
0.7649828866502599,0.6316249721520364,0.002529589677045986,23.99804388853787
0.7708356169028517,0.636703336639999,0.0025437763380748366,24.252421522345358
0.7766969227249689,0.6418225319801445,0.002557869894466914,24.50820851179205
0.782605354371194,0.6469828864589692,0.002571868024675612,24.765395314259607
0.7885612907405928,0.652184731002446,0.0025857684155406596,25.023972155813674
0.794565113778639,0.6574283991972447,0.0025995687629368712,25.28392903210736
0.8006172085017085,0.6627142273121246,0.0026132667724220113,25.54525570934956
0.8067179630217697,0.6680425543194991,0.002626860159884071,25.80794172533797
0.8128677685712707,0.6734137219171719,0.0026403466521873918,26.071976390556706
0.8190670195282326,0.6788280745502526,0.0026537239878171074,26.337348789338417
0.8253161134415369,0.6842859594332433,0.002666989917522411,26.604047781090657
0.8316154510564213,0.6897877265723057,0.0026801422049575804,26.872062001586418
0.8379654363401787,0.6953337287877065,0.0026931786273208616,27.141379864318505
0.8443664765080612,0.7009243217364415,0.002706096975991092,27.411989561917615
0.8508189820493975,0.7065598639350468,0.002718895057161458,27.68387906763376
0.8573233667539149,0.712240716782587,0.0027315706924703562,27.9570361368808
0.8638800477382753,0.7179672445838329,0.0027441217196290954,28.23144830884371
0.870489445472825,0.7237398145726232,0.0027565459930459666,28.50710290814831
0.8771519838085565,0.7295587969354129,0.0027688413844468183,28.78398704659299
0.8838680900042929,0.7354245648350167,0.0027810057834913486,29.062087624942123
0.8906381947540851,0.7413374944345363,0.0027930370983854603,29.34139133478067
0.8974627322148324,0.7472979649214843,0.0028049332564889064,29.621884660429558
0.9042972437081365,0.7533063585321013,0.0028166922049181835,29.90355388092138
0.9111756225267662,0.7593630605758657,0.002828311911144588,30.186385072035836
0.9181093045969573,0.7654684594602069,0.00283979036358688,30.470364108394527
0.9250987345655827,0.7716229467154108,0.002851125572198404,30.755476665614367
0.9321443606545463,0.7778269170197283,0.002862315569048777,31.041708222519244
0.9392466346895281,0.7840807682246868,0.0028733584088990213,31.329044063409146
0.9464060121289551,0.7903849013806005,0.0028842521697712226,31.617469280386267
0.9536229520932147,0.7967397207622935,0.0028949949535110103,31.906968775737372
0.9608979173940935,0.8031456338950228,0.0029055848863438023,32.19752726437175
0.9682313745644582,0.8096030515806126,0.0029160201194239482,32.489129276314145
0.9756237938881741,0.8161123879237995,0.002926298829376838,32.78175915925183
0.9830756494302607,0.8226740603587852,0.0029364192188334045,33.07540108113517
0.9905874190672973,0.8292884896760105,0.0029463795169572767,33.370039032830896
0.9981595845180659,0.8359561000491373,0.0029561779799639424,33.66565683082729
1.005792631374443,0.8426773190622504,0.0029658128916320234,33.96223811999049
1.0134870491325418,0.849452577737279,0.0029752825638061156,34.259766376371104
1.021243331224099,0.8562823105616344,0.0029845853368913704,34.55822491006024
1.0290619750481222,0.8631669555160775,0.002993719580339234,34.85759686809416
1.0369434820027859,0.870106954102803,0.003002683693124516,35.15786523740662
1.0448883575175845,0.8771027513737537,0.003011476104213246,35.45901284782794
1.0528708038710852,0.8841547959591578,0.0030200952730213494,35.761022375130075
1.0608788207672672,0.8912635400963039,0.0030285396898638967,36.063876344116466
1.0689512233834848,0.8984294396585388,0.003036807876394718,36.36755713175594
1.0770885293910917,0.9056529541845032,0.003044898386036228,36.67204697035956
1.0852912606236012,0.9129345469076017,0.0030528098043992456,36.977327950799484
1.0935599431101486,0.9202746847857062,0.0030605407496927294,37.28338202576876
1.1018951071092282,0.927673838531106,0.0030680898731231224,37.59019101308107
1.1102972871426962,0.9351324826406906,0.0030754558592833887,37.897736599009406
1.1187670220300485,0.9426510954263797,0.0030826374265311937,38.20600034166253
1.1273048549229758,0.9502301590457969,0.003089633327356466,38.514963674398174
1.1359113333401918,0.957870159533187,0.0030964423487381374,38.82460790927198
1.144587009202549,0.965571586830589,0.0031030633124895114,39.134914240520935
1.1533324388684303,0.9733349348192525,0.003109495075592639,39.4458637480802
1.162148183169428,0.9811607013513106,0.003115736530521513,39.75743740113235
1.1710348074463095,0.9890493882817066,0.003121786605553519,40.069616061687704
1.1799928815852685,0.9970015015003747,0.0031276442650693993,40.38238048819464
1.1890229800544765,1.005017550964686,0.0031333085098416568,40.69571133917881
1.198125681940919,1.0130980507321488,0.003138778377311119,41.00958917690992
1.207301570987532,1.021243518993375,0.0031440529418514623,41.32399447109506
1.216551235630638,1.0294544781053117,0.003149131315021906,41.63890760259726
1.2258743779142083,1.0377314546247356,0.0031540126458078134,41.95430886717804
1.2351983518975176,1.0460749793420254,0.0031586961208489896,42.270178479262945
1.2445972921035877,1.054485587315198,0.0031631809646558698,42.586496575728525
1.254071801272684,1.0629638179042205,0.0031674664398132785,42.90324321970986
1.2636224869912,1.0715102148056008,0.003171551847171897,43.220398404427044
1.2732499617306168,1.0801253260872494,0.0031754365260271934,43.53794205702977
1.2829548428867854,1.0888097042236322,0.003179119854285728,43.85585404245834
1.2927377528195167,1.0975639061311961,0.0031826012486192512,44.17411416732026
1.3025993188924923,1.1063884932040844,0.0031858801646057087,44.49270218378083
1.3125401735134978,1.1152840313501384,0.0031889560968579836,44.81159779346663
1.322560954174974,1.1242510910271852,0.003191828579139723,45.130780651380604
1.3326623034949054,1.133290247279626,0.0031944971844686033,45.450230369827466
1.3428448692580244,1.142402079775308,0.0031969615252065604,45.76992652234812
1.3531093044573559,1.1515871728427005,0.003199221253137802,46.0898486476619
1.3634562673360924,1.160846115508366,0.003201276059533423,46.40997625361524
1.3738864214298026,1.1701795015347312,0.0032031256752036667,46.73028882113561
1.3844004356089885,1.1795879294581688,0.0032047698705373532,47.05076580818934
1.3949989841219765,1.1890720026273782,0.003206208455528339,47.37138665374218
1.4056827466381554,1.198632329242077,0.0032074412797894994,47.692130781721126
1.4164524082915642,1.208269522392006,0.003208468232553747,48.012977604976506
1.4273086597248241,1.2179842000962404,0.0032092892426625196,48.33390652924275
1.4381990421154254,1.2277769853428304,0.003209904278541376,48.654896957096895
1.4491444249278154,1.2376485061287472,0.003210313348163194,48.97592829191321
1.4601778103459162,1.2475993955001563,0.003210516498998562,49.29697994181307
1.4712999059245722,1.2576302915930158,0.0032105138179537086,49.61803132360844
1.4825114249074753,1.2677418376739942,0.003210305431295876,49.93906186673803
1.4938130862729146,1.2779346821817292,0.0032098915045662827,50.26005101719465
1.5052056147798754,1.2882094787684057,0.003209272242480758,50.58097824144273
1.5166897410145208,1.2985668863416764,0.00320844788881779,50.90182303032451
1.5282662014370427,1.3090075691069158,0.0032074187262947375,51.222564902953984
1.5399357384288854,1.3195321966098112,0.0032061850764315285,51.54318341059714
1.5516991003403608,1.3301414437793067,0.0032047472994023753,51.863658140537375
1.5635570415386348,1.34083599097088,0.003203105793875731,52.18396871992495
1.575510322456104,1.3516165240101747,0.0032012609968419016,52.504094819609136
1.587559709639163,1.3624837342369822,0.0031992133834292716,52.82401615795207
1.5997059757973564,1.3734383185495707,0.0031969634667085435,53.14371250462292
1.6119498998529391,1.3844809794493844,0.003194511797485594,53.46316368437149
1.6242922669908233,1.395612425086089,0.0031918589640828094,53.782349580779766
1.6367338687089314,1.4068333693029853,0.0031890055921090063,54.10125013999066
1.6492755028689559,1.4181445316827879,0.0031859523442180353,54.41984537441247
1.6619179737475178,1.4295466375937662,0.0031826999198566524,54.738115366398134
1.6746394393491841,1.4410404182362693,0.0031792490550009876,55.05604027189823
1.6873897409139447,1.4526266106896106,0.0031756005218824567,55.37360032408648
1.70024255691612,1.4643059579593383,0.0031717551287029125,55.690775836956774
1.7131987115879714,1.4760792090248829,0.0031677137193391533,56.007547208890685
1.7262590357887149,1.4879471188875848,0.0031634771730372647,56.323894926194406
1.7394243670578082,1.4999104486191177,0.0031590464040964256,56.639799566604054
1.752695549668658,1.5119699654102903,0.003154422361542962,56.95524180275835
1.766073434682764,1.5241264426202483,0.0031496060287941473,57.27020240563776
1.7795588800042896,1.5363806598260628,0.003144598423312505,57.58466224796901
1.7931527504350886,1.5487334028727313,0.003139400596250392,57.89860230759405
1.8068559177301555,1.5611854639235683,0.0031340136320851908,58.212003670802574
1.8206692606535337,1.5737376415110063,0.0031284386482453167,58.5248475356271
1.8345936650346693,1.5863907405878057,0.003122676794727083,58.837115215099814
1.848630023825212,1.5991455725786705,0.0031167292537026678,59.148788140470074
1.8627792371562892,1.6120029554322912,0.0031105972391195767,59.459847864382034
1.8770422123962225,1.6249637136737936,0.003104281996291322,59.77027606401116
1.8914198642087179,1.6380286784576155,0.0030977848014801103,60.080054544159175
1.9059131146115245,1.6511986876208096,0.0030911069614709815,60.389165240306276
1.9205228930355533,1.6644745857367655,0.0030842498131385156,60.697590221620125
1.9352501363844932,1.6778572241693817,0.003077214723005453,61.005311693920675
1.9500957890948838,1.6913474611276544,0.0030700030867939028,61.312312002600066
1.9649716482808106,1.704946161720716,0.003062616328969295,61.618573635497
1.979952905755817,1.7186541980133145,0.0030550559022771034,61.924079225724704
1.995054614905946,1.7324724490817316,0.003047323287272801,62.22881155445198
2.010277744181683,1.7464018010701652,0.003039419991844901,62.53275355363647
2.025623269820005,1.7604431472475515,0.00303134755073181,62.83588830870964
2.0410921759069898,1.7745973880648498,0.003023107525032118,63.13819906121285
2.056685454440924,1.7888654312127883,0.0030147015017090543,63.43966921138375
2.072404105395912,1.8032481916800682,0.003006131093088895,63.74028232069264
2.088249136786012,1.8177465918120481,0.0029973979363539824,64.04002211432804
2.1042215647298743,1.8323615613698878,0.002988503693030146,64.33887248363106
2.1203224135159027,1.8470940375901739,0.0029794500484690077,64.63681748847796
2.1365527156679422,1.8619449652450237,0.002970238711325323,64.93384135961048
2.1529135120114886,1.8769152967026677,0.002960871413029624,65.22992850091345
2.1694058517404446,1.8920059919885317,0.002951349907256244,65.52506349163907
2.1860307924843947,1.9072180188467958,0.0029416759693871052,65.81923108857778
2.2027894003764326,1.9225523528024562,0.0029318513959714406,66.11241622817492
2.219682750121532,1.938009977223886,0.0029218780041816595,66.40460402859308
2.236711925065459,1.9535918833858892,0.002911757631265582,66.69577979171964
2.2538780172642565,1.9692990705332822,0.0029014921339952297,66.98592900511917
2.2711821275542676,1.9851325459449651,0.0028910833881125113,67.27503734393042
2.288573757621441,2.0010933249985188,0.0028805332877719337,67.56309067270762
2.3060555193476753,2.0171824312353235,0.00286984374498055,67.85007504720568
2.3236778371979545,2.0334008964261865,0.0028590166890354513,68.13597671610921
2.341441841265708,2.0497497606375217,0.002848054065958994,68.42078212270512
2.359348670730492,2.0662300722980396,0.0028369578379318174,68.7044779064983
2.3773994739310447,2.0828428882659824,0.002825729982724318,68.98705090477073
2.3955954084389335,2.099589273896902,0.002814372493126184,69.26848815408336
2.4139376411327755,2.1164703031119703,0.0028028873763747846,69.54877689172083
2.432427348273084,2.1334870584668617,0.0027912766535822696,69.82790455707905
2.4510657155776894,2.150640631221167,0.0027795423591617193,70.10585879299522
2.469853938297781,2.167932121408376,0.0027676865402526374,70.38262744702048
2.488793221294558,2.1853626379064237,0.0027557112561457965,70.65819857263507
2.507884779116489,2.202933298508793,0.0027436185777079724,70.93256043040587
2.5271298360772088,2.2206452299962085,0.002731410586806388,71.20570148908651
2.546529626334025,2.2384995682088875,0.002719089375733319,71.47761042665984
2.5660853939670654,2.256497458119382,0.002706657046631282,71.74827613132297
2.585798393059062,2.2746400539060074,0.0026941157109183415,72.0176877024148
2.6056698877757594,2.2929285190268467,0.002681467488714524,72.28583445128626
2.6257011524470055,2.3113640262943775,0.002668714508269113,72.55270590211317
2.6458934716484555,2.3299477579506713,0.002655858905388865,72.81829179265206
2.666233269455042,2.3486809057432145,0.0026429028228679634,73.08258207493886
2.686675545379001,2.367564671001331,0.002629848409919267,73.34556691593079
2.707282180428519,2.386600264713218,0.0026166978216073653,73.60723669809151
2.7280544960769144,2.4057889076036143,0.0026034532182837087,73.86758201991988
2.7489938244223566,2.425131830212076,0.002590116765023714,74.12659369642226
2.770101508273299,2.444630272971894,0.0025766906310663307,74.3842627595289
2.7913789012345775,2.464285486289633,0.00256317698925607,74.64058045845451
2.8128273677942337,2.484098730625328,0.00254957801548778,74.89553826000329
2.834448283411004,2.504071276573312,0.0025358958881542583,75.14912784881872
2.8562430346025325,2.524204404943696,0.002522132787596997,75.40134112757842
2.878213019034285,2.544499406844509,0.002508290895560177,75.65217021713443
2.900359645609171,2.5649575837644845,0.002494372394647949,75.90160745659922
2.92268433455791,2.5855802476565395,0.0024803794677855906,76.14964540337779
2.945188517530098,2.606368721021896,0.0024663142976840756,76.39627683314619
2.967873637686018,2.627324336994895,0.0024521790663088357,76.64149473977707
2.990741149789195,2.64844843942849,0.002437975954352515,76.88529233521231
